Timestamp,EulerH,EulerR,EulerP,QuaternionW,QuaternionX,QuaternionY,QuaternionZ,LinearAccelerationX,LinearAccelerationY,LinearAccelerationZ,GravityX,GravityY,GravityZ,TemperatureInCelcius,SystemCalibration,GyroCalibration,AccelerometerCalibration,MagnotometerCalibration,BatteryLevel,Received,Skipped
632885,44.3125,-3.4375,-11.5,-0.92095947265625,-0.104248046875,0.009765625,0.37530517578125,0.02,-0.02,-0.06,-0.59,1.95,9.59,29,0,0,3,2,0,4661,0,2016-08-22 15:03:07.448
632895,44.3125,-3.4375,-11.4375,-0.92095947265625,-0.10406494140625,0.00970458984375,0.3753662109375,0.01,-0.03,-0.03,-0.59,1.95,9.59,29,0,0,3,2,0,4662,0,2016-08-22 15:03:07.458
632905,44.3125,-3.4375,-11.4375,-0.92095947265625,-0.1038818359375,0.0096435546875,0.37542724609375,0.01,-0.02,-0.01,-0.59,1.94,9.59,29,0,0,3,2,0,4663,0,2016-08-22 15:03:07.468
632915,44.3125,-3.4375,-11.4375,-0.92095947265625,-0.10382080078125,0.00958251953125,0.37542724609375,0.04,-0.01,-0.04,-0.59,1.94,9.59,29,0,0,3,2,0,4664,0,2016-08-22 15:03:07.478
632925,44.3125,-3.4375,-11.4375,-0.92095947265625,-0.10382080078125,0.00958251953125,0.37542724609375,0.04,0.02,-0.13,-0.59,1.94,9.59,29,0,0,3,2,0,4665,0,2016-08-22 15:03:07.488
632935,44.3125,-3.4375,-11.4375,-0.92095947265625,-0.10382080078125,0.00958251953125,0.37542724609375,0.04,0.03,-0.08,-0.59,1.94,9.59,29,0,0,3,2,0,4666,0,2016-08-22 15:03:07.498
632945,44.3125,-3.4375,-11.4375,-0.92095947265625,-0.10382080078125,0.0096435546875,0.37542724609375,0.06,0.03,0,-0.59,1.94,9.59,29,0,0,3,2,0,4667,0,2016-08-22 15:03:07.508
632955,44.3125,-3.4375,-11.4375,-0.92095947265625,-0.10382080078125,0.0096435546875,0.37542724609375,0.01,0.04,-0.01,-0.59,1.94,9.59,29,0,0,3,2,0,4668,0,2016-08-22 15:03:07.518
632965,44.3125,-3.4375,-11.4375,-0.92095947265625,-0.103759765625,0.00958251953125,0.37542724609375,0.02,0.03,-0.06,-0.59,1.94,9.59,29,0,0,3,2,0,4669,0,2016-08-22 15:03:07.528
632975,44.3125,-3.4375,-11.4375,-0.92095947265625,-0.1036376953125,0.00958251953125,0.37542724609375,0,-0.01,-0.13,-0.59,1.94,9.59,29,0,0,3,2,0,4670,0,2016-08-22 15:03:07.538
632985,44.3125,-3.4375,-11.375,-0.9210205078125,-0.10357666015625,0.009521484375,0.37542724609375,0.01,-0.03,-0.09,-0.59,1.94,9.59,29,0,0,3,2,0,4671,0,2016-08-22 15:03:07.548
632995,44.3125,-3.4375,-11.375,-0.92095947265625,-0.103515625,0.00946044921875,0.37548828125,0.01,-0.02,-0.01,-0.59,1.93,9.59,29,0,0,3,2,0,4672,0,2016-08-22 15:03:07.558
633005,44.3125,-3.4375,-11.375,-0.92095947265625,-0.10345458984375,0.00946044921875,0.37554931640625,0.02,-0.03,0,-0.59,1.93,9.59,29,0,0,3,2,0,4673,0,2016-08-22 15:03:07.568
633015,44.375,-3.4375,-11.375,-0.92095947265625,-0.1033935546875,0.0093994140625,0.3756103515625,0.05,-0.02,0,-0.59,1.93,9.59,29,0,0,3,2,0,4674,0,2016-08-22 15:03:07.578
633025,44.375,-3.4375,-11.375,-0.92095947265625,-0.103271484375,0.0093994140625,0.3756103515625,0.03,0.02,-0.13,-0.59,1.93,9.59,29,0,0,3,2,0,4675,0,2016-08-22 15:03:07.588
633035,44.375,-3.4375,-11.375,-0.92095947265625,-0.10321044921875,0.00927734375,0.3756103515625,0,0,-0.07,-0.59,1.93,9.59,29,0,0,3,2,0,4676,0,2016-08-22 15:03:07.598
633045,44.3125,-3.4375,-11.3125,-0.92095947265625,-0.10308837890625,0.0091552734375,0.3756103515625,0,0,-0.05,-0.59,1.92,9.59,29,0,0,3,2,0,4677,0,2016-08-22 15:03:07.608
633055,44.3125,-3.4375,-11.3125,-0.9210205078125,-0.10296630859375,0.0091552734375,0.3756103515625,-0.02,0.02,-0.04,-0.59,1.92,9.59,29,0,0,3,2,0,4678,0,2016-08-22 15:03:07.618
633065,44.3125,-3.4375,-11.3125,-0.9210205078125,-0.1029052734375,0.00909423828125,0.3756103515625,0,0,-0.06,-0.59,1.92,9.59,29,0,0,3,2,0,4679,0,2016-08-22 15:03:07.628
633075,44.3125,-3.4375,-11.3125,-0.9210205078125,-0.10284423828125,0.00909423828125,0.3756103515625,0.03,0.01,-0.1,-0.59,1.92,9.59,29,0,0,3,2,0,4680,0,2016-08-22 15:03:07.638
633085,44.3125,-3.4375,-11.3125,-0.9210205078125,-0.102783203125,0.00909423828125,0.3756103515625,0.03,0.02,-0.01,-0.59,1.92,9.59,29,0,0,3,2,0,4681,0,2016-08-22 15:03:07.648
633095,44.3125,-3.4375,-11.3125,-0.9210205078125,-0.10272216796875,0.009033203125,0.3756103515625,0.07,0.03,-0.02,-0.59,1.92,9.59,29,0,0,3,2,0,4682,0,2016-08-22 15:03:07.658
633105,44.3125,-3.4375,-11.25,-0.9210205078125,-0.10260009765625,0.0089111328125,0.3756103515625,0.04,0.01,-0.01,-0.59,1.91,9.59,29,0,0,3,2,0,4683,0,2016-08-22 15:03:07.668
633115,44.3125,-3.4375,-11.25,-0.92108154296875,-0.10247802734375,0.0087890625,0.3756103515625,0.03,0.03,-0.06,-0.59,1.91,9.59,29,0,0,3,2,0,4684,0,2016-08-22 15:03:07.678
633125,44.3125,-3.4375,-11.25,-0.92108154296875,-0.1024169921875,0.00872802734375,0.3756103515625,0,0,-0.11,-0.59,1.91,9.59,29,0,0,3,2,0,4685,0,2016-08-22 15:03:07.688
633135,44.3125,-3.4375,-11.25,-0.92108154296875,-0.102294921875,0.0086669921875,0.3756103515625,0,0,-0.1,-0.59,1.91,9.6,29,0,0,3,2,0,4686,0,2016-08-22 15:03:07.698
633145,44.3125,-3.4375,-11.1875,-0.92108154296875,-0.10223388671875,0.008544921875,0.3756103515625,0,0.04,0,-0.59,1.9,9.6,29,0,0,3,2,0,4687,0,2016-08-22 15:03:07.708
633155,44.3125,-3.5,-11.1875,-0.921142578125,-0.10211181640625,0.0084228515625,0.37554931640625,0.02,0.06,0,-0.59,1.9,9.6,29,0,0,3,2,0,4688,0,2016-08-22 15:03:07.718
633165,44.3125,-3.5,-11.1875,-0.921142578125,-0.1019287109375,0.00823974609375,0.37554931640625,0.06,0.04,-0.03,-0.6,1.9,9.6,29,0,0,3,2,0,4689,0,2016-08-22 15:03:07.728
633175,44.3125,-3.5,-11.125,-0.921142578125,-0.1016845703125,0.008056640625,0.37554931640625,0.04,-0.05,-0.14,-0.6,1.89,9.6,29,0,0,3,2,0,4690,0,2016-08-22 15:03:07.738
633185,44.3125,-3.5,-11.125,-0.92120361328125,-0.10137939453125,0.0079345703125,0.37548828125,0.04,-0.11,-0.06,-0.6,1.88,9.6,29,0,0,3,2,0,4691,0,2016-08-22 15:03:07.748
633195,44.3125,-3.5,-11.0625,-0.9212646484375,-0.10107421875,0.0078125,0.37548828125,0.02,-0.15,0,-0.6,1.88,9.6,29,0,0,3,2,0,4692,0,2016-08-22 15:03:07.758
633205,44.3125,-3.5,-11.0625,-0.9212646484375,-0.100830078125,0.0076904296875,0.37554931640625,0,-0.12,-0.04,-0.6,1.87,9.6,29,0,0,3,2,0,4693,0,2016-08-22 15:03:07.768
633215,44.3125,-3.5,-11,-0.9212646484375,-0.1005859375,0.00762939453125,0.37554931640625,0,-0.07,-0.05,-0.6,1.87,9.6,29,0,0,3,2,0,4694,0,2016-08-22 15:03:07.778
633225,44.3125,-3.5,-11,-0.9212646484375,-0.10052490234375,0.00762939453125,0.37554931640625,-0.01,-0.04,-0.08,-0.6,1.87,9.6,29,0,0,3,2,0,4695,0,2016-08-22 15:03:07.788
633235,44.3125,-3.5,-11,-0.92132568359375,-0.10052490234375,0.00762939453125,0.37542724609375,0,0,-0.04,-0.6,1.87,9.6,29,0,0,3,2,0,4696,0,2016-08-22 15:03:07.798
633245,44.3125,-3.5,-11,-0.92138671875,-0.1005859375,0.0076904296875,0.375244140625,0.01,0.08,0,-0.6,1.87,9.6,29,0,0,3,2,0,4697,0,2016-08-22 15:03:07.808
633255,44.25,-3.5,-11,-0.92144775390625,-0.1007080078125,0.00762939453125,0.37506103515625,-0.01,0.19,0,-0.6,1.87,9.6,29,0,0,3,2,0,4698,0,2016-08-22 15:03:07.818
633265,44.25,-3.5,-11,-0.92156982421875,-0.10076904296875,0.00750732421875,0.3748779296875,-0.03,0.2,-0.01,-0.6,1.87,9.6,29,0,0,3,2,0,4699,0,2016-08-22 15:03:07.828
633275,44.25,-3.5,-11,-0.921630859375,-0.10064697265625,0.00738525390625,0.374755859375,-0.03,0.18,-0.13,-0.6,1.87,9.6,29,0,0,3,2,0,4700,0,2016-08-22 15:03:07.838
633285,44.1875,-3.5,-10.9375,-0.92169189453125,-0.100341796875,0.0072021484375,0.37469482421875,-0.04,0.12,-0.14,-0.6,1.86,9.6,29,0,0,3,2,0,4701,0,2016-08-22 15:03:07.848
633295,44.1875,-3.5,-10.875,-0.9217529296875,-0.09979248046875,0.00701904296875,0.37469482421875,-0.01,-0.05,-0.05,-0.6,1.85,9.61,29,0,0,3,2,0,4702,0,2016-08-22 15:03:07.858
633305,44.1875,-3.5,-10.8125,-0.9217529296875,-0.0992431640625,0.0067138671875,0.374755859375,0.01,-0.14,0,-0.6,1.84,9.61,29,0,0,3,2,0,4703,0,2016-08-22 15:03:07.868
633315,44.25,-3.5,-10.75,-0.92181396484375,-0.09869384765625,0.0064697265625,0.37481689453125,0.04,-0.18,0.02,-0.6,1.83,9.61,29,0,0,3,2,0,4704,0,2016-08-22 15:03:07.878
633325,44.25,-3.5625,-10.6875,-0.92181396484375,-0.09820556640625,0.0062255859375,0.37493896484375,0.08,-0.19,-0.1,-0.6,1.82,9.61,29,0,0,3,2,0,4705,0,2016-08-22 15:03:07.888
633335,44.25,-3.5625,-10.625,-0.92181396484375,-0.097900390625,0.006103515625,0.375,0.03,-0.17,-0.01,-0.6,1.81,9.61,29,0,0,3,2,0,4706,0,2016-08-22 15:03:07.898
633345,44.25,-3.5625,-10.625,-0.92181396484375,-0.09783935546875,0.0059814453125,0.375,0.01,-0.1,0.04,-0.61,1.81,9.61,29,0,0,3,2,0,4707,0,2016-08-22 15:03:07.908
633355,44.25,-3.5625,-10.625,-0.921875,-0.09783935546875,0.00592041015625,0.37493896484375,0,-0.04,0.01,-0.61,1.81,9.61,29,0,0,3,2,0,4708,0,2016-08-22 15:03:07.918
633365,44.25,-3.5625,-10.625,-0.921875,-0.09796142578125,0.005859375,0.37481689453125,-0.02,0.14,-0.03,-0.61,1.81,9.61,29,0,0,3,2,0,4709,0,2016-08-22 15:03:07.928
633375,44.1875,-3.5625,-10.6875,-0.92193603515625,-0.09808349609375,0.00579833984375,0.3746337890625,-0.01,0.22,-0.07,-0.61,1.81,9.61,29,0,0,3,2,0,4710,0,2016-08-22 15:03:07.938
633385,44.1875,-3.5625,-10.6875,-0.9219970703125,-0.09820556640625,0.0057373046875,0.3743896484375,0,0.23,-0.13,-0.61,1.81,9.61,29,0,0,3,2,0,4711,0,2016-08-22 15:03:07.948
633395,44.125,-3.5625,-10.6875,-0.922119140625,-0.09820556640625,0.005615234375,0.374267578125,0.01,0.21,-0.11,-0.61,1.81,9.61,29,0,0,3,2,0,4712,0,2016-08-22 15:03:07.958
633405,44.125,-3.625,-10.625,-0.92218017578125,-0.0980224609375,0.00543212890625,0.3741455078125,0.03,0.17,-0.05,-0.62,1.81,9.61,29,0,0,3,2,0,4713,0,2016-08-22 15:03:07.968
633415,44.125,-3.625,-10.625,-0.92218017578125,-0.09771728515625,0.00518798828125,0.3741455078125,0.06,0.11,-0.09,-0.62,1.8,9.61,29,0,0,3,2,0,4714,0,2016-08-22 15:03:07.978
633425,44.125,-3.625,-10.5,-0.9222412109375,-0.09722900390625,0.00482177734375,0.37420654296875,0.03,0,-0.09,-0.62,1.79,9.62,29,0,0,3,2,0,4715,0,2016-08-22 15:03:07.988
633435,44.125,-3.625,-10.4375,-0.9222412109375,-0.09661865234375,0.00445556640625,0.37432861328125,0.06,-0.02,-0.04,-0.62,1.78,9.62,29,0,0,3,2,0,4716,0,2016-08-22 15:03:07.998
633445,44.1875,-3.6875,-10.375,-0.9222412109375,-0.0960693359375,0.00408935546875,0.37445068359375,0.04,-0.11,0.07,-0.63,1.76,9.62,29,0,0,3,2,0,4717,0,2016-08-22 15:03:08.008
633455,44.1875,-3.6875,-10.3125,-0.92230224609375,-0.0955810546875,0.003662109375,0.37451171875,0.01,-0.07,0.06,-0.63,1.75,9.62,29,0,0,3,2,0,4718,0,2016-08-22 15:03:08.018
633465,44.1875,-3.6875,-10.25,-0.92230224609375,-0.09521484375,0.0032958984375,0.37451171875,0,-0.06,-0.02,-0.63,1.74,9.62,29,0,0,3,2,0,4719,0,2016-08-22 15:03:08.028
633475,44.125,-3.75,-10.1875,-0.92236328125,-0.09503173828125,0.0029296875,0.3743896484375,-0.03,-0.04,-0.07,-0.64,1.74,9.62,29,0,0,3,2,0,4720,0,2016-08-22 15:03:08.038
633485,44.125,-3.75,-10.1875,-0.92242431640625,-0.0948486328125,0.002685546875,0.374267578125,0,-0.04,-0.03,-0.64,1.73,9.63,29,0,0,3,2,0,4721,0,2016-08-22 15:03:08.048
633495,44.125,-3.75,-10.1875,-0.9224853515625,-0.0947265625,0.00244140625,0.37420654296875,0.02,0,-0.05,-0.65,1.73,9.63,29,0,0,3,2,0,4722,0,2016-08-22 15:03:08.058
633505,44.125,-3.8125,-10.125,-0.92254638671875,-0.0946044921875,0.00213623046875,0.3741455078125,0.01,0.03,0.06,-0.65,1.72,9.63,29,0,0,3,2,0,4723,0,2016-08-22 15:03:08.068
633515,44.125,-3.8125,-10.125,-0.92254638671875,-0.094482421875,0.0018310546875,0.3741455078125,0.05,0.21,-0.01,-0.66,1.72,9.63,29,0,0,3,2,0,4724,0,2016-08-22 15:03:08.078
633525,44.125,-3.875,-10.0625,-0.922607421875,-0.09423828125,0.00146484375,0.3741455078125,0.07,0.27,-0.18,-0.66,1.71,9.63,29,0,0,3,2,0,4725,0,2016-08-22 15:03:08.088
633535,44.125,-3.875,-10,-0.92266845703125,-0.09381103515625,0.00091552734375,0.37396240234375,0.06,0.32,-0.17,-0.67,1.7,9.63,29,0,0,3,2,0,4726,0,2016-08-22 15:03:08.098
633545,44.0625,-3.9375,-9.9375,-0.92279052734375,-0.09326171875,0.0003662109375,0.3739013671875,0.06,0.25,-0.09,-0.67,1.69,9.63,29,0,0,3,2,0,4727,0,2016-08-22 15:03:08.108
633555,44.0625,-3.9375,-9.8125,-0.9228515625,-0.092529296875,-0.00018310546875,0.37396240234375,0.15,0.04,-0.04,-0.68,1.67,9.63,29,0,0,3,2,0,4728,0,2016-08-22 15:03:08.118
633565,44.125,-4,-9.6875,-0.9228515625,-0.09173583984375,-0.000732421875,0.37408447265625,0.19,0,0.07,-0.68,1.65,9.64,29,0,0,3,2,0,4729,0,2016-08-22 15:03:08.128
633575,44.125,-4,-9.625,-0.9228515625,-0.09100341796875,-0.0013427734375,0.374267578125,0.22,-0.07,0,-0.69,1.63,9.64,29,0,0,3,2,0,4730,0,2016-08-22 15:03:08.138
633585,44.125,-4.0625,-9.5,-0.9228515625,-0.09027099609375,-0.00189208984375,0.3743896484375,0.19,-0.05,0.26,-0.69,1.62,9.64,29,0,0,3,2,0,4731,0,2016-08-22 15:03:08.148
633595,44.125,-4.0625,-9.4375,-0.9229736328125,-0.0897216796875,-0.00244140625,0.37432861328125,0.21,-0.01,0.16,-0.7,1.6,9.64,29,0,0,3,2,0,4732,0,2016-08-22 15:03:08.158
633605,44.0625,-4.125,-9.375,-0.923095703125,-0.08935546875,-0.00299072265625,0.37396240234375,0.25,0.05,0.21,-0.7,1.59,9.64,29,0,0,3,2,0,4733,0,2016-08-22 15:03:08.168
633615,44,-4.125,-9.3125,-0.92333984375,-0.089111328125,-0.00323486328125,0.37353515625,0.39,0.14,0.3,-0.71,1.59,9.65,29,0,0,3,2,0,4734,0,2016-08-22 15:03:08.178
633625,43.9375,-4.125,-9.3125,-0.92352294921875,-0.08892822265625,-0.00360107421875,0.37310791015625,0.84,0.29,0.12,-0.71,1.58,9.65,29,0,0,3,2,0,4735,0,2016-08-22 15:03:08.188
633635,43.9375,-4.1875,-9.25,-0.9237060546875,-0.08868408203125,-0.00396728515625,0.37274169921875,0.99,0.29,0.18,-0.72,1.57,9.65,29,0,0,3,2,0,4736,0,2016-08-22 15:03:08.198
633645,43.875,-4.25,-9.1875,-0.923828125,-0.08819580078125,-0.00457763671875,0.3724365234375,1.09,0.24,0.29,-0.72,1.56,9.65,29,0,0,3,2,0,4737,0,2016-08-22 15:03:08.208
633655,43.875,-4.25,-9.0625,-0.92401123046875,-0.08721923828125,-0.00543212890625,0.37225341796875,1.06,0.24,0.38,-0.73,1.54,9.65,29,0,0,3,2,0,4738,0,2016-08-22 15:03:08.218
633665,43.8125,-4.3125,-8.875,-0.92425537109375,-0.08599853515625,-0.00640869140625,0.37188720703125,0.61,0.11,0.28,-0.74,1.51,9.66,29,0,0,3,2,0,4739,0,2016-08-22 15:03:08.228
633675,43.75,-4.375,-8.6875,-0.92462158203125,-0.08447265625,-0.00738525390625,0.37127685546875,0.36,0,0.2,-0.74,1.47,9.66,29,0,0,3,2,0,4740,0,2016-08-22 15:03:08.238
633685,43.625,-4.375,-8.4375,-0.92510986328125,-0.08294677734375,-0.00836181640625,0.370361328125,0.18,-0.19,0.14,-0.75,1.44,9.67,29,0,0,3,2,0,4741,0,2016-08-22 15:03:08.248
633695,43.5,-4.4375,-8.25,-0.9256591796875,-0.08148193359375,-0.00933837890625,0.36932373046875,0.09,-0.34,0.05,-0.75,1.41,9.67,29,0,0,3,2,0,4742,0,2016-08-22 15:03:08.258
633705,43.3125,-4.4375,-8.125,-0.92620849609375,-0.08026123046875,-0.01043701171875,0.3682861328125,0,-0.87,-0.76,-0.76,1.38,9.67,29,0,0,3,2,0,4743,0,2016-08-22 15:03:08.268
633715,43.25,-4.5625,-7.9375,-0.9266357421875,-0.07916259765625,-0.01190185546875,0.36737060546875,0.09,-1.19,-0.85,-0.78,1.35,9.68,29,0,0,3,2,0,4744,0,2016-08-22 15:03:08.278
633725,43.125,-4.6875,-7.75,-0.92694091796875,-0.0780029296875,-0.01336669921875,0.36676025390625,0.49,-1.23,-0.37,-0.8,1.32,9.68,29,0,0,3,2,0,4745,0,2016-08-22 15:03:08.288
633735,43.0625,-4.8125,-7.625,-0.92718505859375,-0.07720947265625,-0.0147705078125,0.36627197265625,1.69,-1.43,-2.02,-0.82,1.29,9.68,29,0,0,3,2,0,4746,0,2016-08-22 15:03:08.298
633745,43,-4.9375,-7.5625,-0.9273681640625,-0.07733154296875,-0.01617431640625,0.36572265625,2.11,-1.24,-0.15,-0.84,1.29,9.68,29,0,0,3,2,0,4747,0,2016-08-22 15:03:08.308
633755,42.875,-5.0625,-7.625,-0.92767333984375,-0.07806396484375,-0.0172119140625,0.36474609375,2.8,-0.33,0.19,-0.87,1.29,9.68,29,0,0,3,2,0,4748,0,2016-08-22 15:03:08.318
633765,42.6875,-5.25,-7.75,-0.92822265625,-0.079833984375,-0.01824951171875,0.36285400390625,2.66,-0.09,-0.07,-0.89,1.32,9.67,29,0,0,3,2,0,4749,0,2016-08-22 15:03:08.328
633775,42.3125,-5.4375,-8.125,-0.92913818359375,-0.08331298828125,-0.0191650390625,0.35968017578125,3.02,2.5,-0.33,-0.93,1.38,9.66,29,0,0,3,2,0,4750,0,2016-08-22 15:03:08.338
633785,41.6875,-5.6875,-8.5625,-0.9306640625,-0.08746337890625,-0.020263671875,0.354736328125,3.21,3.43,1.31,-0.97,1.45,9.64,29,0,0,3,2,0,4751,0,2016-08-22 15:03:08.348
633795,40.9375,-5.875,-8.9375,-0.9326171875,-0.09088134765625,-0.02099609375,0.3485107421875,3.71,3.02,1.83,-1,1.51,9.63,29,0,0,3,2,0,4752,0,2016-08-22 15:03:08.358
633805,40.3125,-6,-8.9375,-0.93450927734375,-0.09136962890625,-0.02288818359375,0.3431396484375,3.68,1.09,0.75,-1.03,1.52,9.63,29,0,0,3,2,0,4753,0,2016-08-22 15:03:08.368
633815,39.9375,-6.25,-8.625,-0.935791015625,-0.0892333984375,-0.0260009765625,0.34014892578125,3.06,0.37,-0.53,-1.07,1.46,9.63,29,0,0,3,2,0,4754,0,2016-08-22 15:03:08.378
633825,39.75,-6.5625,-8.125,-0.93646240234375,-0.08624267578125,-0.0299072265625,0.3387451171875,2.87,1.08,-0.48,-1.12,1.38,9.64,29,0,0,3,2,0,4755,0,2016-08-22 15:03:08.388
633835,39.5625,-6.8125,-7.6875,-0.93707275390625,-0.08343505859375,-0.0335693359375,0.33740234375,2.83,1.3,-0.44,-1.16,1.31,9.64,29,0,0,3,2,0,4756,0,2016-08-22 15:03:08.398
633845,39.25,-7.125,-7.3125,-0.93798828125,-0.08111572265625,-0.0372314453125,0.3349609375,2.86,0.93,-0.72,-1.21,1.24,9.65,29,0,0,3,2,0,4757,0,2016-08-22 15:03:08.408
633855,38.8125,-7.4375,-7,-0.93927001953125,-0.0792236328125,-0.0413818359375,0.3314208984375,2.51,-0.74,-0.27,-1.27,1.19,9.64,29,0,0,3,2,0,4758,0,2016-08-22 15:03:08.418
633865,38.3125,-7.875,-6.6875,-0.94061279296875,-0.07763671875,-0.04620361328125,0.32733154296875,2.52,-1.14,0.12,-1.35,1.13,9.64,29,0,0,3,2,0,4759,0,2016-08-22 15:03:08.428
633875,37.875,-8.3125,-6.4375,-0.94189453125,-0.076416015625,-0.0509033203125,0.32318115234375,2.39,-1.27,1.39,-1.42,1.08,9.64,29,0,0,3,2,0,4760,0,2016-08-22 15:03:08.438
633885,37.375,-8.6875,-6.25,-0.9429931640625,-0.0758056640625,-0.0548095703125,0.3193359375,1.41,-0.49,1.87,-1.48,1.05,9.63,29,0,0,3,2,0,4761,0,2016-08-22 15:03:08.448
633895,36.9375,-9.0625,-6.1875,-0.94403076171875,-0.076171875,-0.05841064453125,0.31561279296875,0.9,0.2,1.23,-1.55,1.04,9.62,29,0,0,3,2,0,4762,0,2016-08-22 15:03:08.458
633905,36.4375,-9.5,-6.25,-0.945068359375,-0.07763671875,-0.06195068359375,0.31134033203125,1.1,1.26,1.07,-1.62,1.06,9.61,29,0,0,3,2,0,4763,0,2016-08-22 15:03:08.468
633915,35.75,-9.875,-6.375,-0.946533203125,-0.07940673828125,-0.06536865234375,0.3057861328125,1.94,1.76,0.9,-1.69,1.08,9.59,29,0,0,3,2,0,4764,0,2016-08-22 15:03:08.478
633925,35.0625,-10.25,-6.4375,-0.94818115234375,-0.08001708984375,-0.06890869140625,0.299560546875,1.37,1.36,-0.36,-1.75,1.08,9.58,29,0,0,3,2,0,4765,0,2016-08-22 15:03:08.488
633935,34.3125,-10.6875,-6.25,-0.94976806640625,-0.0794677734375,-0.07305908203125,0.29376220703125,1.13,1.79,-0.29,-1.81,1.05,9.57,29,0,0,3,2,0,4766,0,2016-08-22 15:03:08.498
633945,33.6875,-11.0625,-6.125,-0.95111083984375,-0.07867431640625,-0.07757568359375,0.2884521484375,1.94,1.6,-0.67,-1.89,1.02,9.56,29,0,0,3,2,0,4767,0,2016-08-22 15:03:08.508
633955,33.1875,-11.5,-5.875,-0.9521484375,-0.07720947265625,-0.08203125,0.28399658203125,2.41,0.96,-0.98,-1.96,0.98,9.55,29,0,0,3,2,0,4768,0,2016-08-22 15:03:08.518
633965,32.8125,-11.9375,-5.5625,-0.95294189453125,-0.075439453125,-0.08642578125,0.28070068359375,2.91,-0.22,-1.6,-2.03,0.93,9.54,29,0,0,3,2,0,4769,0,2016-08-22 15:03:08.528
633975,32.5,-12.375,-5.3125,-0.953369140625,-0.0743408203125,-0.0909423828125,0.27813720703125,3,-0.62,-1.73,-2.1,0.89,9.53,29,0,0,3,2,0,4770,0,2016-08-22 15:03:08.538
633985,32.25,-12.875,-5.1875,-0.95361328125,-0.07391357421875,-0.095458984375,0.2757568359375,2.76,-0.83,-1.22,-2.18,0.86,9.52,29,0,0,3,2,0,4771,0,2016-08-22 15:03:08.548
633995,31.9375,-13.3125,-5,-0.9539794921875,-0.0736083984375,-0.0999755859375,0.27301025390625,1.36,-0.83,-0.28,-2.26,0.84,9.5,29,0,0,3,2,0,4772,0,2016-08-22 15:03:08.558
634005,31.5,-13.75,-4.9375,-0.95452880859375,-0.07330322265625,-0.104248046875,0.26959228515625,0.16,-0.52,0.87,-2.33,0.82,9.48,29,0,0,3,2,0,4773,0,2016-08-22 15:03:08.568
634015,31.0625,-14.1875,-4.8125,-0.95526123046875,-0.07293701171875,-0.108154296875,0.2655029296875,-1.09,0.07,1.7,-2.4,0.8,9.47,29,0,0,3,2,0,4774,0,2016-08-22 15:03:08.578
634025,30.5,-14.5625,-4.6875,-0.95611572265625,-0.07232666015625,-0.11187744140625,0.26092529296875,-2.07,0.41,0.94,-2.46,0.78,9.45,29,0,0,3,2,0,4775,0,2016-08-22 15:03:08.588
634035,29.9375,-14.9375,-4.625,-0.95697021484375,-0.07171630859375,-0.11566162109375,0.2562255859375,-2.5,0.61,-0.28,-2.53,0.76,9.44,29,0,0,3,2,0,4776,0,2016-08-22 15:03:08.598
634045,29.5,-15.3125,-4.5,-0.9576416015625,-0.0714111328125,-0.11920166015625,0.25213623046875,-1.84,0.5,0.06,-2.59,0.75,9.42,29,0,0,3,2,0,4777,0,2016-08-22 15:03:08.608
634055,29.125,-15.5625,-4.4375,-0.95806884765625,-0.07098388671875,-0.1219482421875,0.24932861328125,-0.96,0.35,0.22,-2.63,0.73,9.41,29,0,0,3,2,0,4778,0,2016-08-22 15:03:08.618
634065,29,-15.75,-4.3125,-0.95819091796875,-0.0703125,-0.1239013671875,0.24822998046875,0,0.02,0.01,-2.67,0.71,9.4,29,0,0,3,2,0,4779,0,2016-08-22 15:03:08.628
634075,29.0625,-15.9375,-4.1875,-0.9578857421875,-0.06951904296875,-0.1253662109375,0.248779296875,1.54,-0.79,-0.08,-2.69,0.69,9.4,29,0,0,3,2,0,4780,0,2016-08-22 15:03:08.638
634085,29.3125,-16.0625,-4,-0.9573974609375,-0.06842041015625,-0.12664794921875,0.25042724609375,1.96,-0.85,-0.05,-2.71,0.66,9.4,29,0,0,3,2,0,4781,0,2016-08-22 15:03:08.648
634095,29.5,-16.125,-3.75,-0.95684814453125,-0.06689453125,-0.12774658203125,0.25238037109375,1.93,-0.63,-0.09,-2.72,0.62,9.39,29,0,0,3,2,0,4782,0,2016-08-22 15:03:08.658
634105,29.6875,-16.1875,-3.5625,-0.9564208984375,-0.0654296875,-0.128662109375,0.25372314453125,1.42,-0.18,-0.19,-2.73,0.58,9.39,29,0,0,3,2,0,4783,0,2016-08-22 15:03:08.668
634115,29.6875,-16.25,-3.375,-0.95635986328125,-0.06414794921875,-0.1295166015625,0.25384521484375,-0.02,0.01,-0.57,-2.74,0.55,9.39,29,0,0,3,2,0,4784,0,2016-08-22 15:03:08.678
634125,29.625,-16.3125,-3.25,-0.95654296875,-0.06298828125,-0.13055419921875,0.25311279296875,-0.58,-0.26,-0.45,-2.76,0.53,9.39,29,0,0,3,2,0,4785,0,2016-08-22 15:03:08.688
634135,29.5,-16.4375,-3.0625,-0.9566650390625,-0.06182861328125,-0.13165283203125,0.2523193359375,-0.98,-0.38,0.06,-2.77,0.5,9.39,29,0,0,3,2,0,4786,0,2016-08-22 15:03:08.698
