Timestamp,EulerH,EulerR,EulerP,QuaternionW,QuaternionX,QuaternionY,QuaternionZ,LinearAccelerationX,LinearAccelerationY,LinearAccelerationZ,GravityX,GravityY,GravityZ,TemperatureInCelcius,SystemCalibration,GyroCalibration,AccelerometerCalibration,MagnotometerCalibration,BatteryLevel,Received,Skipped,X_MeanAdjIntegral_0.995,Y_MeanAdjIntegral_0.995,Z_MeanAdjIntegral_0.995,Euler_H_Diff1Sec,Euler_H_Diff2Sec,Euler_H_Diff3Sec,GestureNumber,GestureName,Bad
2976366,188.4375,14,-45.125,-0.06781005859375,-0.15948486328125,-0.36383056640625,-0.91522216796875,-0.42,-1.59,-5.7,2.34,6.72,6.74,29,3,3,3,3,0,21420,-1,-0.529433412250368,0.0267367300315456,-0.369096643951501,-4.25,12.125,-16.9375,3,Clap,OK
2976466,180,8.125,-44.5625,-0.0003662109375,-0.07708740234375,-0.376220703125,-0.92333984375,-0.03,-1.58,-4.69,1.39,6.81,6.91,29,3,3,3,3,0,21430,-1,-0.529107189326677,-0.134421473560248,-0.794150501964314,-13.9375,6.1875,-24.625,3,Clap,OK
2976566,173.375,-5.25,-51.5,0.05181884765625,0.076171875,-0.42950439453125,-0.89837646484375,2.22,-4.62,-0.45,-0.9,7.64,6.07,29,3,3,3,3,0,21440,-1,-0.434944378749523,-0.370880942269307,-0.834258846053683,-20.1875,-1,-29.625,3,Clap,OK
2976666,174.0625,-10.1875,-48.5625,0.04656982421875,0.1180419921875,-0.4005126953125,-0.907470703125,0.49,-0.01,0.83,-1.73,7.23,6.38,29,3,3,3,3,0,21450,-1,-0.764556493998518,-0.408785707922522,-0.0589890037671941,-20.625,-4.0625,-29.375,3,Clap,OK
2976766,174.6875,-12.8125,-47.3125,0.04205322265625,0.14019775390625,-0.38714599609375,-0.91033935546875,0.27,0.43,-0.84,-2.18,7.02,6.48,29,3,3,3,3,0,21460,-1,-0.612968869630824,-0.282937884251861,-0.138931779140213,-23.6875,-6.9375,-29.0625,3,Clap,OK
2976866,173.75,-15.25,-44.625,0.04998779296875,0.163330078125,-0.3607177734375,-0.9168701171875,0.35,-1.32,-1.15,-2.58,6.64,6.73,29,3,3,3,3,0,21470,-1,-0.579651679063176,-0.25219532801193,-0.130343341155745,-32,-11.3125,-28.6875,3,Clap,OK
2976966,175.5625,-19.875,-42.125,0.03558349609375,0.19793701171875,-0.33489990234375,-0.9205322265625,-0.01,-0.53,-0.69,-3.34,6.18,6.83,29,3,3,3,3,0,21480,-1,-0.512184010084262,-0.358323797795387,-0.193939703310214,-30.25,-11.0625,-23,3,Clap,OK
2977066,179.8125,-24.4375,-43.0625,0.00115966796875,0.2271728515625,-0.34039306640625,-0.91241455078125,-1.64,0.87,0.22,-4.05,6.09,6.52,29,3,3,3,3,0,21490,-1,-0.551594312723131,-0.362212467881482,-0.170858524667697,-26.125,-8.0625,-10.5,3,Clap,OK
2977166,183.5625,-27.1875,-45.5625,-0.0283203125,0.2427978515625,-0.3603515625,-0.90020751953125,-0.07,0.76,0.36,-4.48,6.22,6.1,29,3,3,3,3,0,21500,-1,-0.517871666595662,-0.309951782800006,-0.18578962763251,-19.4375,-6.25,-2.5,3,Clap,OK
2977266,186.9375,-29.9375,-45.375,-0.0545654296875,0.257080078125,-0.3603515625,-0.89501953125,0.39,1.78,0.44,-4.89,6.05,5.96,29,3,3,3,3,0,21510,-1,-0.468818910713247,-0.230774153109506,-0.101045098234614,-9.8125,-4.625,6.125,0,Relax,OK
2977366,187.9375,-30.5625,-44.5,-0.0625,0.2593994140625,-0.3551025390625,-0.89593505859375,0.24,0.58,-0.17,-4.99,5.92,6.01,29,3,3,3,3,0,21520,-1,-0.354129977055102,-0.156595796336663,-0.0671725664840088,-0.5,-4.75,11.625,0,Relax,OK
2977466,188.125,-31,-44.6875,-0.06390380859375,0.2628173828125,-0.35565185546875,-0.89459228515625,0.41,-0.27,0.77,-5.05,5.91,5.97,29,3,3,3,3,0,21530,-1,-0.302560779121882,-0.166219232434541,-0.026094083805947,8.125,-5.8125,14.3125,0,Relax,OK
2977566,190.625,-31.3125,-39.6875,-0.0845947265625,0.25665283203125,-0.324951171875,-0.90631103515625,0.38,-0.91,-1.35,-5.1,5.35,6.44,29,3,3,3,3,0,21540,-1,-0.211339465687909,-0.283358233437605,-0.00483847820671672,17.25,-2.9375,16.25,0,Relax,OK
2977666,196,-32.625,-40.8125,-0.1259765625,0.2529296875,-0.34295654296875,-0.89581298828125,-1.59,-0.08,0.65,-5.29,5.4,6.24,29,3,3,3,3,0,21550,-1,-0.219406374769533,-0.179624533617018,-0.10465560648908,21.9375,1.3125,17.875,0,Relax,OK
2977766,196.75,-33.8125,-39.6875,-0.13232421875,0.261474609375,-0.33489990234375,-0.8955078125,-0.01,-0.2,0.21,-5.46,5.2,6.26,29,3,3,3,3,0,21560,-1,-0.228270534414062,-0.0213006699769984,-0.101572904013788,22.0625,-1.625,15.125,0,Relax,OK
2977866,193.125,-33.8125,-34.875,-0.10516357421875,0.27203369140625,-0.29254150390625,-0.91070556640625,-0.03,-1.44,-0.44,-5.46,4.66,6.67,29,3,3,3,3,0,21570,-1,-0.27413463009151,0.0197026523462159,-0.0292014382866029,19.375,-12.625,8.0625,0,Relax,OK
2977966,190.4375,-34.625,-28.875,-0.08447265625,0.2855224609375,-0.24163818359375,-0.923583984375,0.79,-0.05,-0.74,-5.57,3.9,7.06,29,3,3,3,3,0,21580,-1,-0.268685033539068,0.0142544237348652,-0.107139032181893,14.875,-15.375,3.8125,0,Relax,OK
2978066,187,-34.9375,-22.3125,-0.0576171875,0.294677734375,-0.18450927734375,-0.93585205078125,0.52,-0.56,0.09,-5.61,3.05,7.43,29,3,3,3,3,0,21590,-1,-0.152337620273208,0.0899553004330722,-0.115917901838738,7.1875,-18.9375,-0.875,0,Relax,OK
2978166,185.4375,-35.1875,-19.4375,-0.04486083984375,0.29931640625,-0.1593017578125,-0.939697265625,-0.54,-0.93,0,-5.65,2.67,7.55,29,3,3,3,3,0,21600,-1,-0.148870135912087,0.0227127527698926,-0.0804185992222215,1.875,-17.5625,-4.375,0,Relax,OK
2978266,185.25,-35.125,-19.625,-0.0433349609375,0.2989501953125,-0.1600341796875,-0.93975830078125,0,0.18,-0.61,-5.64,2.69,7.55,29,3,3,3,3,0,21610,-1,-0.150757736391926,0.0194505205090927,-0.0622234242009678,-1.6875,-11.5,-6.3125,0,Relax,OK
2978366,185.8125,-34,-22.625,-0.0477294921875,0.28863525390625,-0.18499755859375,-0.93817138671875,-0.21,-0.12,-0.02,-5.48,3.13,7.5,29,3,3,3,3,0,21620,-1,-0.139285330283934,-0.00571863391542348,-0.0582837311493797,-2.125,-2.625,-6.875,0,Relax,OK
2978466,184.625,-31.875,-20.5,-0.03857421875,0.27252197265625,-0.16839599609375,-0.946533203125,0.55,1.35,-0.29,-5.18,2.91,7.79,29,3,3,3,3,0,21630,-1,-0.106452674748131,0.170500933878058,-0.0541244490699486,-3.5,4.625,-9.3125,0,Relax,OK
2978566,184.9375,-31.125,-22.25,-0.0408935546875,0.2655029296875,-0.18310546875,-0.9456787109375,0.34,0.91,-0.58,-5.07,3.18,7.76,29,3,3,3,3,0,21640,-1,-0.0484269646345445,0.0539998355534485,-0.00470806882751116,-5.6875,11.5625,-8.625,0,Relax,OK
2978666,184.875,-30.75,-22.875,-0.04071044921875,0.26251220703125,-0.1883544921875,-0.94549560546875,-0.29,0.49,0.11,-5.01,3.28,7.75,29,3,3,3,3,0,21650,-1,-0.0368256688971139,0.0350679625694028,-0.0149328262825157,-11.125,10.8125,-9.8125,0,Relax,OK
2978766,186.125,-30.125,-26.5,-0.05126953125,0.25482177734375,-0.22198486328125,-0.93975830078125,0.03,0.94,0.19,-4.91,3.83,7.56,29,3,3,3,3,0,21660,-1,-0.0037694345746176,0.0493626550311145,-0.00920438357516717,-10.625,11.4375,-12.25,0,Relax,OK
2978866,187.125,-28.25,-31.1875,-0.05859375,0.23504638671875,-0.26312255859375,-0.933837890625,0.78,1.33,-1.07,-4.6,4.54,7.36,29,3,3,3,3,0,21670,-1,0.0288717805907984,0.112169072818016,0.0799002682528218,-6,13.375,-18.625,0,Relax,OK
2978966,186,-28.125,-29.5625,-0.0484619140625,0.23992919921875,-0.2408447265625,-0.939208984375,-0.88,-0.09,-0.06,-4.64,4.2,7.53,29,3,3,3,3,0,21680,-1,0.0943153142096169,0.147448425467056,0.00363892868286434,-4.4375,10.4375,-19.8125,0,Relax,OK
2979066,185.125,-29.1875,-28.3125,-0.04095458984375,0.249755859375,-0.2310791015625,-0.939453125,-1.2,0.2,0.81,-4.78,4.05,7.53,29,3,3,3,3,0,21690,-1,0.00434765118580229,0.101748864484093,0.00977662922343724,-1.875,5.3125,-20.8125,0,Relax,OK
2979166,185.6875,-28.9375,-29.1875,-0.04669189453125,0.24615478515625,-0.2398681640625,-0.93792724609375,0.59,0.53,-0.67,-4.74,4.2,7.48,29,3,3,3,3,0,21700,-1,0.00245503945470945,0.0620814050725113,0.0408782271502562,0.25,2.125,-17.3125,0,Relax,OK
2979266,186.5,-29.125,-28.3125,-0.0537109375,0.24591064453125,-0.235107421875,-0.93878173828125,1.29,0.57,-0.78,-4.78,3.99,7.56,29,3,3,3,3,0,21710,-1,0.100565397803876,0.134482815159631,0.0548044658912409,1.25,-0.4375,-10.25,1,ClapIn2,OK
2979366,185.9375,-30.25,-24.6875,-0.0489501953125,0.2568359375,-0.20465087890625,-0.9432373046875,-0.57,-0.13,-0.56,-4.95,3.52,7.69,29,3,3,3,3,0,21720,-1,0.114385582639143,0.117641116859451,0.0756486158441946,0.125,-2,-2.5,1,ClapIn2,OK
2979466,185.0625,-30.875,-23.25,-0.0418701171875,0.26361083984375,-0.19140625,-0.94451904296875,-0.39,-0.08,-0.14,-5.04,3.33,7.71,29,3,3,3,3,0,21730,-1,0.0741472230485145,0.0747322033138805,0.0583009108559063,0.4375,-3.0625,5.0625,1,ClapIn2,OK
2979566,186.125,-30.75,-23.875,-0.05059814453125,0.26031494140625,-0.19830322265625,-0.943603515625,0.87,0.12,-0.62,-5.01,3.39,7.71,29,3,3,3,3,0,21740,-1,0.106154868984668,0.0956938474050867,0.0812110089794857,1.1875,-4.5,12.75,1,ClapIn2,OK
2979666,187.3125,-31.1875,-23.5,-0.06048583984375,0.2620849609375,-0.19805908203125,-0.94256591796875,0,0.68,-0.08,-5.07,3.35,7.69,29,3,3,3,3,0,21750,-1,0.176778845149431,0.13539200243249,0.126920314392069,2.4375,-8.6875,13.25,1,ClapIn2,OK
2979766,186.8125,-30.875,-24.0625,-0.0565185546875,0.2606201171875,-0.20123291015625,-0.94256591796875,-0.06,0.34,-0.42,-5.03,3.45,7.67,29,3,3,3,3,0,21760,-1,0.168168116533404,0.133405650979591,0.0976033198577787,0.6875,-9.9375,12.125,1,ClapIn2,OK
2979866,186.9375,-30.3125,-24.4375,-0.05743408203125,0.25518798828125,-0.20526123046875,-0.943115234375,0.09,0.53,0.28,-4.94,3.51,7.7,29,3,3,3,3,0,21770,-1,0.182023793960049,0.160286854657186,0.131145629756315,-0.1875,-6.1875,13.1875,1,ClapIn2,OK
2979966,187.25,-29.3125,-24.8125,-0.06011962890625,0.24627685546875,-0.20953369140625,-0.94439697265625,-0.27,0.56,-0.23,-4.79,3.6,7.75,29,3,3,3,3,0,21780,-1,0.188566731832326,0.177880830503951,0.153575863268597,1.25,-3.1875,11.6875,1,ClapIn2,OK
2980066,186.6875,-28.125,-24.6875,-0.0556640625,0.23663330078125,-0.2086181640625,-0.94732666015625,-0.6,-0.39,0,-4.62,3.61,7.85,29,3,3,3,3,0,21790,-1,0.16484619701219,0.146075975777934,0.140762471092266,1.5625,-0.3125,6.875,1,ClapIn2,OK
2980166,187,-27.3125,-26.0625,-0.05810546875,0.22894287109375,-0.22039794921875,-0.94635009765625,0.12,0,-0.08,-4.5,3.83,7.82,29,3,3,3,3,0,21800,-1,0.166643730755866,0.0924695836089985,0.171083085345226,1.3125,1.5625,3.4375,1,ClapIn2,OK
2980266,187.5625,-26.625,-27.3125,-0.062744140625,0.22222900390625,-0.231689453125,-0.9449462890625,0.36,0.61,-0.36,-4.4,4.02,7.78,29,3,3,3,3,0,21810,-1,0.215250003366948,0.102926959765579,0.17180679582888,1.0625,2.3125,0.625,2,ClapIn1,OK
2980366,188.125,-25.0625,-28.4375,-0.06744384765625,0.20703125,-0.2430419921875,-0.94525146484375,0,0.53,-0.45,-4.15,4.23,7.8,29,3,3,3,3,0,21820,-1,0.233961419772006,0.110456293876982,0.178095249287558,2.1875,2.3125,0.1875,2,ClapIn1,OK
2980466,188.3125,-22.125,-29.1875,-0.0693359375,0.1802978515625,-0.25177001953125,-0.94830322265625,0.61,-0.61,-0.76,-3.69,4.43,7.92,29,3,3,3,3,0,21830,-1,0.250494980321484,0.148213355931971,0.206480430952893,3.25,3.6875,0.1875,2,ClapIn1,OK
2980566,187,-21.3125,-30.5,-0.0584716796875,0.1761474609375,-0.26031494140625,-0.947509765625,0.2,0.16,0.01,-3.57,4.63,7.86,29,3,3,3,3,0,21840,-1,0.308288135049347,0.16326235364309,0.168041958762848,0.875,2.0625,-3.625,2,ClapIn1,OK
2980666,185.6875,-20.25,-31.5625,-0.0472412109375,0.16986083984375,-0.26763916015625,-0.947265625,-0.42,-0.53,-0.2,-3.4,4.81,7.83,29,3,3,3,3,0,21850,-1,0.3026724031469,0.105062587414456,0.173123299421072,-1.625,0.8125,-10.3125,2,ClapIn1,OK
2980766,186.3125,-20.5625,-34.375,-0.0521240234375,0.1712646484375,-0.2906494140625,-0.93994140625,-0.24,-0.35,-0.03,-3.45,5.18,7.57,29,3,3,3,3,0,21860,-1,0.272903548298005,0.0332422865240062,0.184070857892243,-0.5,0.1875,-10.4375,2,ClapIn1,OK
2980866,189,-21.125,-38.0625,-0.073486328125,0.1690673828125,-0.32318115234375,-0.92822265625,-0.03,1.24,-0.2,-3.54,5.63,7.19,29,3,3,3,3,0,21870,-1,0.255056066044495,0.0551155639477045,0.223081508728183,2.0625,1.875,-4.125,2,ClapIn1,OK
2980966,190.0625,-21.625,-39.0625,-0.0814208984375,0.17034912109375,-0.33209228515625,-0.92413330078125,0.83,0.78,-0.84,-3.61,5.74,7.07,29,3,3,3,3,0,21880,-1,0.311944948254875,0.108325721661529,0.19354569268485,2.8125,4.0625,-0.375,2,ClapIn1,OK
2981066,190,-22.0625,-38.375,-0.08123779296875,0.17431640625,-0.32623291015625,-0.925537109375,-0.12,0.17,-0.12,-3.68,5.64,7.12,29,3,3,3,3,0,21890,-1,0.35032357565861,0.168174820919729,0.174754459799313,3.3125,4.875,3,2,ClapIn1,OK
2981166,189.75,-22.4375,-37.4375,-0.07958984375,0.178955078125,-0.31817626953125,-0.92755126953125,-0.07,0.24,0.25,-3.75,5.5,7.19,29,3,3,3,3,0,21900,-1,0.321848837331117,0.138270213529869,0.201299401463058,2.75,4.0625,4.3125,2,ClapIn1,OK
2981266,189.625,-22.875,-36.625,-0.0784912109375,0.183349609375,-0.3115234375,-0.9290771484375,-0.19,0.52,-0.12,-3.82,5.39,7.24,29,3,3,3,3,0,21910,-1,0.333179556147857,0.143373232656193,0.197119936157545,2.0625,3.125,4.375,3,Clap,OK
2981366,189.8125,-23.125,-35,-0.08050537109375,0.1849365234375,-0.299072265625,-0.93267822265625,-0.77,-0.28,-0.19,-3.85,5.17,7.38,29,3,3,3,3,0,21920,-1,0.264401551366956,0.0930247271652157,0.193071257491138,1.6875,3.875,4,3,Clap,OK
2981466,191,-23.125,-35.4375,-0.090087890625,0.1820068359375,-0.30419921875,-0.93072509765625,0.43,-0.09,-0.34,-3.86,5.23,7.34,29,3,3,3,3,0,21930,-1,0.243935651269342,0.0406967439205545,0.182535329778662,2.6875,5.9375,6.375,3,Clap,OK
2981566,193,-23.3125,-37.4375,-0.10943603515625,0.17462158203125,-0.33099365234375,-0.92083740234375,-1.52,-4,2.81,-3.86,5.6,7.05,29,3,3,3,3,0,21940,-1,0.262169754603687,-0.0586093341481432,0.239903846578608,6,6.875,8.0625,3,Clap,OK
2981666,202.125,-17.6875,-60.5625,-0.1658935546875,0.06939697265625,-0.51629638671875,-0.8372802734375,-0.48,6.31,0.17,-2.81,8.25,4.48,29,3,3,3,3,0,21950,-1,0.112712234062017,0.0225144523840946,0.316061639250218,16.4375,14.8125,17.25,3,Clap,OK
2981766,199.75,-5.3125,-64.75,-0.1395263671875,-0.04705810546875,-0.53131103515625,-0.83428955078125,-0.23,4.21,-2.33,-0.68,8.82,4.22,29,3,3,3,3,0,21960,-1,0.0391157135600381,0.344980205336355,0.343129486418234,13.4375,12.9375,13.625,3,Clap,OK
2981866,190.375,5.4375,-58.125,-0.07012939453125,-0.09942626953125,-0.471435546875,-0.87347412109375,0.89,-0.95,-6.64,1.05,8.21,5.25,29,3,3,3,3,0,21970,-1,0.0555849289497942,0.346486061133864,-0.075687174205573,1.375,3.4375,3.25,3,Clap,OK
2981966,176.125,4.75,-53.6875,0.02972412109375,-0.0316162109375,-0.45159912109375,-0.89117431640625,0.45,-2.25,-4.56,0.67,7.86,5.81,29,3,3,3,3,0,21980,-1,0.165257367032711,0.113561377960803,-0.67952079182307,-13.9375,-11.125,-9.875,3,Clap,OK
2982066,165.375,-6.625,-45.75,0.11700439453125,0.11175537109375,-0.37548828125,-0.91259765625,-9.33,-9.45,13.77,-1.23,6.92,6.83,29,3,3,3,3,0,21990,-1,-0.0356151232650155,-0.386235901583273,-0.673048196745787,-24.625,-21.3125,-19.75,3,Clap,OK
2982166,168.1875,-8.0625,-54.8125,0.0906982421875,0.12579345703125,-0.4461669921875,-0.88140869140625,2.17,-1.68,-2.71,-1.46,7.93,5.57,29,3,3,3,3,0,22000,-1,-0.121822412255181,-0.513880383818511,-0.429103332886087,-21.5625,-18.8125,-17.5,3,Clap,OK
2982266,172,-14.6875,-52.9375,0.06207275390625,0.17291259765625,-0.4229736328125,-0.8873291015625,0.12,-0.59,-0.5,-2.62,7.53,5.69,29,3,3,3,3,0,22010,-1,0.0514210021286001,-0.626042839951578,-0.589447335463559,-17.625,-15.5625,-14.5,0,Relax,OK
2982366,179.875,-22.8125,-58.8125,0.00054931640625,0.22601318359375,-0.4588623046875,-0.8592529296875,0.98,-2.32,-2.62,-3.91,7.78,4.49,29,3,3,3,3,0,22020,-1,0.122671625588878,-0.734191330264647,-0.537336579958108,-9.9375,-8.25,-6.0625,0,Relax,OK
2982466,191.75,-28.1875,-67.75,-0.0838623046875,0.236572265625,-0.5267333984375,-0.8121337890625,-0.02,0.98,-0.77,-4.68,8.02,3.12,29,3,3,3,3,0,22030,-1,-0.0595579747694249,-0.579100891722693,-0.407653788723776,0.75,3.4375,6.6875,0,Relax,OK
2982566,200.0625,-31.875,-68,-0.1416015625,0.236083984375,-0.53424072265625,-0.79925537109375,-0.92,4.95,-2.25,-5.21,7.64,3.23,29,3,3,3,3,0,22040,-1,-0.105888846487286,-0.36562864222406,-0.502387251051098,7.0625,13.0625,13.9375,0,Relax,OK
2982666,200.4375,-33.5,-62.75,-0.14752197265625,0.24761962890625,-0.49810791015625,-0.81781005859375,-0.39,-0.39,-0.17,-5.42,7.23,3.79,29,3,3,3,3,0,22050,-1,-0.113247378307509,-0.344795294881931,-0.488772586362521,-1.6875,14.75,13.125,0,Relax,OK
2982766,200.75,-33.625,-63.1875,-0.14959716796875,0.247802734375,-0.50103759765625,-0.8155517578125,0.19,0.48,-0.53,-5.43,7.3,3.64,29,3,3,3,3,0,22060,-1,-0.101206070662078,-0.359461624314759,-0.435589374604418,1,14.4375,13.9375,0,Relax,OK
2982866,201.9375,-32.8125,-67.0625,-0.15509033203125,0.2364501953125,-0.529541015625,-0.79974365234375,0.18,0.41,-0.61,-5.32,7.58,3.2,29,3,3,3,3,0,22070,-1,-0.0688030679645584,-0.34962350870617,-0.442651212467425,11.5625,12.9375,15,0,Relax,OK
2982966,202.875,-31.9375,-70.375,-0.15899658203125,0.22509765625,-0.55413818359375,-0.78546142578125,0.59,-0.46,-0.54,-5.19,7.83,2.79,29,3,3,3,3,0,22080,-1,-0.0219748533758158,-0.341697127046707,-0.393018727405422,26.75,12.8125,15.625,0,Relax,OK
2983066,202.375,-32.4375,-70.25,-0.1558837890625,0.23187255859375,-0.5511474609375,-0.78619384765625,0.47,-1.73,-0.23,-5.26,7.79,2.79,29,3,3,3,3,0,22090,-1,0.0830403265635111,-0.276480554866543,-0.444748267045922,37,12.375,15.6875,0,Relax,OK
2983166,202.4375,-33.25,-70,-0.1561279296875,0.2401123046875,-0.5474853515625,-0.7862548828125,0.3,0.46,0.38,-5.37,7.7,2.79,29,3,3,3,3,0,22100,-1,0.0992690210802272,-0.306837476038151,-0.347209430084506,34.25,12.6875,15.4375,0,Relax,OK
2983266,201.4375,-33.3125,-67.5625,-0.15106201171875,0.24395751953125,-0.53033447265625,-0.7977294921875,-0.29,-0.04,-0.11,-5.38,7.57,3.12,29,3,3,3,3,0,22110,-1,0.0966649307557079,-0.292003209555078,-0.264755572288857,29.4375,11.8125,13.875,0,Relax,OK
2983366,200.625,-33,-66.25,-0.146484375,0.24359130859375,-0.521484375,-0.8045654296875,0.06,0.59,-2.26,-5.34,7.52,3.3,29,3,3,3,3,0,22120,-1,0.0751048686428398,-0.274431635983678,-0.356465957170542,20.75,10.8125,12.5,0,Relax,OK
2983466,198.8125,-33.25,-62.125,-0.13629150390625,0.25238037109375,-0.4912109375,-0.822509765625,0.6,0,-0.34,-5.38,7.24,3.82,29,3,3,3,3,0,22130,-1,0.109671710341549,-0.26482846441286,-0.363753097759969,7.0625,7.8125,10.5,0,Relax,OK
2983566,195.6875,-33.8125,-52.6875,-0.11834716796875,0.26611328125,-0.421630859375,-0.85870361328125,0.28,0.87,-0.15,-5.46,6.48,4.93,29,3,3,3,3,0,22140,-1,0.152587343472297,-0.143708998846078,-0.314171990660817,-4.375,2.6875,8.6875,0,Relax,OK
2983666,194.625,-33.625,-48.875,-0.11199951171875,0.26715087890625,-0.3939208984375,-0.872314453125,0.18,0.22,-1.2,-5.43,6.15,5.36,29,3,3,3,3,0,22150,-1,0.160034928240841,-0.220501066575888,-0.232752967182117,-5.8125,-7.5,8.9375,0,Relax,OK
2983766,195.375,-33.6875,-50.5625,-0.11724853515625,0.26544189453125,-0.40673828125,-0.8662109375,0.15,-0.12,-0.91,-5.44,6.29,5.17,29,3,3,3,3,0,22160,-1,0.181007800156474,-0.263652943881338,-0.277452315389102,-5.375,-4.375,9.0625,0,Relax,OK
2983866,196.625,-33.1875,-54.4375,-0.12493896484375,0.2572021484375,-0.4368896484375,-0.85284423828125,-0.57,0.55,0.12,-5.37,6.67,4.76,29,3,3,3,3,0,22170,-1,0.130912414127049,-0.300619756497768,-0.220061007290088,-5.3125,6.25,7.625,0,Relax,OK
2983966,197.125,-31.5625,-57.5,-0.12744140625,0.24066162109375,-0.4620361328125,-0.843994140625,0.41,0.23,-0.84,-5.13,7.04,4.48,29,3,3,3,3,0,22180,-1,0.135619024128505,-0.202980279404682,-0.174024032299972,-5.75,21,7.0625,0,Relax,OK
2984066,198.1875,-31.875,-57.75,-0.13494873046875,0.239501953125,-0.46527099609375,-0.8414306640625,0.48,-0.17,-0.67,-5.18,7.04,4.43,29,3,3,3,3,0,22190,-1,0.175462076288758,-0.223510276857094,-0.199821398736909,-4.1875,32.8125,8.1875,0,Relax,OK
2984166,199.125,-32.3125,-57.8125,-0.14166259765625,0.24005126953125,-0.46636962890625,-0.83953857421875,0.82,0.66,-0.21,-5.24,7.01,4.41,29,3,3,3,3,0,22200,-1,0.23890839131114,-0.189919536825875,-0.171750222707639,-3.3125,30.9375,9.375,0,Relax,OK
2984266,198.25,-31.875,-57.9375,-0.1351318359375,0.23944091796875,-0.46636962890625,-0.84075927734375,0.4,0.11,-0.59,-5.18,7.05,4.41,29,3,3,3,3,0,22210,-1,0.298936811366709,-0.151016238864398,-0.154700201956912,-3.1875,26.25,8.625,0,Relax,OK
2984366,197.1875,-31.8125,-58,-0.1263427734375,0.24273681640625,-0.46533203125,-0.841796875,0,0,-0.56,-5.16,7.08,4.4,29,3,3,3,3,0,22220,-1,0.301266702246257,-0.149268069332006,-0.139379150978778,-3.4375,17.3125,7.375,0,Relax,OK
2984466,196.0625,-31.5625,-58.125,-0.11865234375,0.24493408203125,-0.46343994140625,-0.84326171875,0.02,-0.22,0.35,-5.12,7.09,4.41,29,3,3,3,3,0,22230,-1,0.29108735732346,-0.171218868802866,-0.0992870995439383,-2.75,4.3125,5.0625,0,Relax,OK
2984566,195.9375,-31.5625,-58.4375,-0.11749267578125,0.245361328125,-0.4658203125,-0.842041015625,-0.19,0.01,-0.15,-5.12,7.12,4.37,29,3,3,3,3,0,22240,-1,0.276532497085078,-0.136937904794937,-0.0162177871341082,0.25,-4.125,2.9375,0,Relax,OK
2984666,195.5625,-31.5625,-58.8125,-0.1148681640625,0.24688720703125,-0.4671630859375,-0.8411865234375,0.06,0.04,-0.68,-5.12,7.15,4.33,29,3,3,3,3,0,22250,-1,0.250791381166371,-0.153278459787103,-0.0354470130326059,0.9375,-4.875,-6.5625,0,Relax,OK
2984766,195.4375,-31.375,-58.4375,-0.1143798828125,0.24609375,-0.4649658203125,-0.84271240234375,0.17,0.11,-0.2,-5.09,7.13,4.38,29,3,3,3,3,0,22260,-1,0.259077041950724,-0.127059667236373,-0.0123201793544779,0.0625,-5.3125,-4.3125,0,Relax,OK
2984866,195.3125,-31.1875,-58.0625,-0.113525390625,0.24462890625,-0.462646484375,-0.84454345703125,0.24,-0.11,-0.44,-5.08,7.12,4.42,29,3,3,3,3,0,22270,-1,0.261995426730582,-0.129691689509001,0.00905456503500947,-1.3125,-6.625,4.9375,0,Relax,OK
2984966,194.875,-30.9375,-59,-0.11029052734375,0.2442626953125,-0.46893310546875,-0.841552734375,0.08,0.01,-0.35,-5.04,7.22,4.3,29,3,3,3,3,0,22280,-1,0.277497781657704,-0.10942632426376,0.0202377861005556,-2.25,-8,18.75,0,Relax,OK
2985066,195.125,-30.75,-60.5625,-0.111083984375,0.24212646484375,-0.48016357421875,-0.83575439453125,-0.11,-0.45,-0.22,-5.01,7.36,4.09,29,3,3,3,3,0,22290,-1,0.239943419276874,-0.133453880958239,0.0486518414616672,-3.0625,-7.25,29.75,0,Relax,OK
2985166,195.125,-30.75,-61.4375,-0.1107177734375,0.24285888671875,-0.485595703125,-0.83245849609375,0.14,0.25,-0.2,-5.02,7.37,4.06,29,3,3,3,3,0,22300,-1,0.244363911502489,-0.138263089408661,0.065395519144023,-4,-7.3125,26.9375,0,Relax,OK
2985266,195,-31.25,-59.625,-0.11065673828125,0.247314453125,-0.47216796875,-0.8388671875,-0.14,-0.34,-0.48,-5.11,7.22,4.22,29,3,3,3,3,0,22310,-1,0.229610969705331,-0.16856117708951,0.0851437709468882,-3.25,-6.4375,23,0,Relax,OK
2985366,195.5625,-31.625,-58.9375,-0.11517333984375,0.24810791015625,-0.46807861328125,-0.84027099609375,-0.06,0.2,-0.16,-5.15,7.13,4.32,29,3,3,3,3,0,22320,-1,0.215494638566384,-0.134392951538361,0.0928587012735737,-1.625,-5.0625,15.6875,0,Relax,OK
2985466,195.9375,-32.25,-57.3125,-0.11865234375,0.2520751953125,-0.45660400390625,-0.84490966796875,-0.05,-0.18,-0.36,-5.24,6.96,4.48,29,3,3,3,3,0,22330,-1,0.191733930039907,-0.125934311864317,0.105786461286511,-0.125,-2.875,4.1875,0,Relax,OK
