EulerH,EulerR,EulerP,QuaternionW,QuaternionX,QuaternionY,QuaternionZ,LinearAccelerationX,LinearAccelerationY,LinearAccelerationZ,GravityX,GravityY,GravityZ,X_MeanAdjIntegral_0.995,Y_MeanAdjIntegral_0.995,Z_MeanAdjIntegral_0.995,GestureNumber,GestureName
78.8125,-3.5625,-31.9375,-0.742431641,-0.233337402,0.149230957,0.609985352,-0.1,-0.03,-0.03,-0.61,5.18,8.3,-0.002829031,-0.037384721,0.020243198,0,Relax
78.625,-3.625,-31.9375,-0.743286133,-0.233459473,0.148620605,0.609008789,-0.02,-0.06,0.05,-0.62,5.17,8.3,0.059593119,-0.048107813,0.026792375,0,Relax
78.5625,-3.5625,-31.9375,-0.743713379,-0.233215332,0.148803711,0.608581543,-0.09,0.02,-0.11,-0.61,5.17,8.3,0.118797935,-0.056262916,0.027781555,0,Relax
78.375,-3.5625,-32.0625,-0.74420166,-0.234436035,0.149414063,0.60736084,-0.13,0.07,-0.18,-0.61,5.2,8.28,0.167260648,-0.059666788,0.015926132,0,Relax
78.125,-3.6875,-32.0625,-0.745849609,-0.235473633,0.147827148,0.60534668,-0.07,-0.12,-0.1,-0.63,5.19,8.29,0.21573972,-0.070920951,0.004702265,0,Relax
77.9375,-3.9375,-32.0625,-0.746459961,-0.237243652,0.145507813,0.604431152,0,-0.02,-0.21,-0.68,5.19,8.28,0.26439679,-0.084229733,0.0050901,0,Relax
77.875,-4.5625,-32.5,-0.746032715,-0.243530273,0.142883301,0.603088379,0.11,-0.64,-1.34,-0.78,5.25,8.24,0.318806568,-0.12313795,-0.053145531,0,Relax
78.3125,-8.1875,-33.8125,-0.740112305,-0.271118164,0.124511719,0.602661133,-0.92,-0.48,-1.23,-1.39,5.4,8.06,0.36719581,-0.21972365,-0.205385045,0,Relax
80.0625,-14.1875,-33.5625,-0.727905273,-0.298828125,0.082580566,0.611572266,-0.68,0.91,1.24,-2.4,5.25,7.92,0.327902013,-0.214916575,-0.174626613,0,Relax
81,-17.3125,-33.4375,-0.72064209,-0.313171387,0.060913086,0.615600586,-0.08,1.15,1.92,-2.92,5.16,7.81,0.360993138,-0.123070526,0.016780956,0,Relax
80.8125,-16.3125,-32.875,-0.723266602,-0.30480957,0.065185547,0.616210938,0.18,0.25,0.44,-2.75,5.11,7.9,0.424854712,-0.055450946,0.140175513,0,Relax
79.9375,-13.6875,-32.4375,-0.730895996,-0.289428711,0.080078125,0.612854004,-0.02,-0.31,-0.55,-2.33,5.11,8.03,0.473684857,-0.057769786,0.120447208,0,Relax
79.1875,-12.125,-32.25,-0.736328125,-0.280395508,0.089294434,0.60925293,-0.06,-0.52,-0.43,-2.06,5.11,8.1,0.512398946,-0.104295538,0.063864118,0,Relax
78.9375,-11.5625,-32.25,-0.737976074,-0.278076172,0.093078613,0.607788086,0.06,-0.24,-0.26,-1.96,5.13,8.11,0.55545897,-0.141381431,0.033721968,0,Relax
78.75,-11.375,-32.1875,-0.739196777,-0.277099609,0.093383789,0.606689453,0.4,-0.09,-0.14,-1.94,5.12,8.12,0.615923067,-0.153469555,0.024341865,0,Relax
78.5,-11.3125,-32.5625,-0.739807129,-0.279174805,0.095458984,0.604675293,-0.21,0.4,-0.15,-1.92,5.18,8.09,0.670621738,-0.130278348,0.01361207,0,Relax
77.3125,-11.1875,-32.3125,-0.746398926,-0.277954102,0.092285156,0.597595215,-0.31,-0.37,0.04,-1.9,5.15,8.12,0.661803401,-0.130951979,0.022157136,0,Relax
76.4375,-11,-32.5,-0.750671387,-0.278808594,0.092529297,0.59173584,-0.1,-0.35,0,-1.87,5.17,8.11,0.690098679,-0.180208783,0.026339863,0,Relax
76.625,-11,-32.625,-0.749572754,-0.279541016,0.093444824,0.592712402,-0.24,-0.16,0.06,-1.87,5.19,8.1,0.700284942,-0.204136074,0.042216151,0,Relax
77.1875,-10.9375,-32.75,-0.74621582,-0.278991699,0.095947266,0.596801758,0.04,-0.03,-0.01,-1.86,5.2,8.09,0.72758473,-0.210108895,0.060119272,0,Relax
77.875,-10.6875,-32.875,-0.742492676,-0.278198242,0.100280762,0.601074219,0.15,0.15,-0.09,-1.81,5.23,8.09,0.775404313,-0.189523853,0.080257091,0,Relax
78.3125,-10.375,-33.0625,-0.740356445,-0.277770996,0.104431152,0.603149414,0.02,0.1,-0.25,-1.76,5.26,8.07,0.796673827,-0.158722674,0.080752574,0,Relax
78.375,-10.25,-33.1875,-0.739868164,-0.277832031,0.106140137,0.60345459,0.02,-0.09,-0.19,-1.74,5.28,8.07,0.809422968,-0.147985218,0.070786655,0,Relax
78.3125,-10.375,-33.1875,-0.74017334,-0.278747559,0.104858398,0.602905273,0.06,0.07,-0.05,-1.77,5.28,8.06,0.81886537,-0.145154708,0.068368473,0,Relax
78,-10.5,-33.0625,-0.741943359,-0.278503418,0.102478027,0.601196289,-0.02,0.1,0.02,-1.79,5.25,8.08,0.82172602,-0.129297588,0.067515683,0,Relax
77.375,-10.375,-32.75,-0.745666504,-0.276672363,0.100341797,0.59777832,-0.06,-0.09,-0.03,-1.77,5.21,8.11,0.817735154,-0.131165785,0.05726206,0,Relax
76.75,-10.3125,-32.375,-0.75,-0.274169922,0.097595215,0.593994141,-0.09,-0.2,0.03,-1.75,5.16,8.14,0.796733511,-0.145335936,0.03586276,0,Relax
76.3125,-10.3125,-32,-0.752868652,-0.271850586,0.094726563,0.59185791,-0.08,-0.21,0.01,-1.75,5.1,8.18,0.763676641,-0.162708355,0.01742845,0,Relax
76.375,-10.1875,-31.875,-0.752746582,-0.270812988,0.095153809,0.592407227,0.04,0,-0.09,-1.74,5.1,8.19,0.738691467,-0.165556478,0.005357163,0,Relax
76.6875,-10,-32.125,-0.750793457,-0.270996094,0.098205566,0.594299316,0.05,0.12,-0.04,-1.71,5.13,8.17,0.719964906,-0.151028542,-0.004129501,0,Relax
76.9375,-9.9375,-32.375,-0.749084473,-0.272338867,0.100952148,0.595458984,0.09,-0.04,0.04,-1.69,5.18,8.15,0.702128908,-0.137102764,-0.004118862,0,Relax
76.9375,-9.875,-32.5625,-0.748779297,-0.273254395,0.102172852,0.595153809,0.07,0,0.01,-1.68,5.2,8.13,0.680830055,-0.12572317,0.002315936,0,Relax
76.6875,-9.8125,-32.625,-0.74987793,-0.273681641,0.102355957,0.593566895,0.01,0,0.02,-1.68,5.21,8.13,0.661723664,-0.115271842,0.001833519,0,Relax
76.3125,-9.875,-32.6875,-0.75189209,-0.274353027,0.101196289,0.590881348,-0.07,-0.09,0.07,-1.68,5.21,8.12,0.631289682,-0.109617257,0.001405821,0,Relax
75.9375,-9.875,-32.625,-0.753662109,-0.274291992,0.099914551,0.588806152,0.03,-0.05,0.04,-1.69,5.2,8.13,0.607284052,-0.107544411,0.009399896,0,Relax
75.875,-9.8125,-32.6875,-0.75402832,-0.274414063,0.100891113,0.588195801,-0.02,-0.08,0.04,-1.67,5.22,8.13,0.583486521,-0.103137693,0.011510848,0,Relax
75.9375,-9.6875,-32.8125,-0.753479004,-0.274780273,0.102722168,0.588378906,-0.05,0,0.01,-1.65,5.24,8.11,0.555554953,-0.09763353,0.010271467,0,Relax
76,-9.625,-32.875,-0.753051758,-0.274597168,0.10369873,0.588867188,0.01,-0.02,-0.01,-1.63,5.25,8.11,0.530389787,-0.090485526,0.009077695,0,Relax
75.9375,-9.0625,-32.125,-0.755004883,-0.267150879,0.103759766,0.589782715,-1.1,2.37,4.03,-1.55,5.15,8.19,0.483620238,-0.012168622,0.122450666,6,Lift
74,-2,-30.1875,-0.770812988,-0.218933105,0.142333984,0.581054688,-1.22,2.04,2.29,-0.34,4.93,8.46,0.356259456,0.159483005,0.411772892,6,Lift
69.5,13.3125,-28.6875,-0.790893555,-0.13104248,0.236999512,0.54876709,-2.89,2.25,2.85,2.26,4.58,8.36,0.178214931,0.373607917,0.692145811,6,Lift
61.3125,37.625,-25.0625,-0.797058105,0.011962891,0.375915527,0.472473145,-2.97,-2.28,-2.31,5.98,3.29,7.03,-0.128107356,0.431862059,0.746079342,6,Lift
46.25,61.5,-21.0625,-0.781616211,0.110351563,0.515014648,0.334106445,-2.25,-2.09,-4.65,8.61,1.68,4.36,-0.375546392,0.204910057,0.31163806,6,Lift
41.25,71.75,-4,-0.757873535,0.194030762,0.553710938,0.28527832,-1.24,-1.37,-2.73,9.31,0.21,3.05,-0.483689031,-0.038024514,-0.096347889,6,Lift
42.25,73.25,-2.0625,-0.748352051,0.209228516,0.559082031,0.289306641,-0.46,-0.5,-2.27,9.39,0.1,2.81,-0.494609692,-0.104996922,-0.339368782,6,Lift
44.625,69.8125,-10.9375,-0.758605957,0.175170898,0.542602539,0.315246582,-0.56,-1.61,-2.92,9.15,0.74,3.42,-0.475725604,-0.24012702,-0.600941322,6,Lift
51.75,57.625,-23.125,-0.778991699,0.093688965,0.485778809,0.385192871,-2.21,-1.02,-3.13,8.13,2.23,5,-0.578659849,-0.388058609,-0.834989013,6,Lift
62.125,37.8125,-22.8125,-0.796203613,0.029052734,0.367614746,0.479675293,-2.8,-2.85,-2.64,5.69,3.06,7.36,-0.757044335,-0.413093356,-1.033606768,6,Lift
69.375,15.0625,-25,-0.795898438,-0.096740723,0.230651855,0.551330566,-3.67,2.04,0.36,2.19,4.1,8.62,-1.013888325,-0.390359245,-1.042046105,6,Lift
75.125,-3.625,-25.4375,-0.772644043,-0.194519043,0.108581543,0.594543457,-3.17,1.46,3.68,-0.85,4.25,8.79,-1.255084177,-0.181762101,-0.665239592,6,Lift
77.1875,-12.0625,-26.6875,-0.756347656,-0.244873047,0.057006836,0.603942871,-0.56,0.77,4.34,-2.09,4.33,8.54,-1.299194103,0.013166398,-0.169735663,6,Lift
77.625,-11.75,-27.9375,-0.75201416,-0.251647949,0.066772461,0.605529785,-0.19,0.19,1.05,-2,4.5,8.47,-1.198520138,0.080445109,0.063726328,0,Relax
77.5625,-9.125,-28.75,-0.752441406,-0.243591309,0.090270996,0.605224609,-0.31,-0.25,-0.68,-1.55,4.66,8.48,-1.1114393,0.068576606,0.036575557,0,Relax
77.375,-7.8125,-29.375,-0.753051758,-0.240783691,0.102661133,0.603637695,-0.15,-0.35,-0.25,-1.33,4.77,8.46,-1.039879299,0.035954698,-0.022076391,0,Relax
77.375,-7.25,-29.5625,-0.752990723,-0.239074707,0.107421875,0.60357666,0,-0.3,-0.16,-1.24,4.8,8.45,-0.949643417,0.01410154,-0.027008069,0,Relax
77.75,-7.125,-29.875,-0.750549316,-0.24017334,0.110839844,0.60559082,-0.17,0.03,-0.17,-1.22,4.85,8.43,-0.867137266,0.009661777,-0.036978001,0,Relax
77.9375,-7,-30,-0.749633789,-0.24005127,0.112670898,0.606384277,-0.06,-0.01,-0.24,-1.19,4.87,8.42,-0.78367644,0.013754659,-0.051468252,0,Relax
78,-6.9375,-30.125,-0.748718262,-0.240844727,0.113952637,0.606933594,-0.01,-0.15,-0.2,-1.19,4.89,8.41,-0.700970383,0.011831493,-0.060573193,0,Relax
77.9375,-7,-30.5625,-0.748413086,-0.243774414,0.115783691,0.605834961,-0.16,0.01,0.21,-1.19,4.95,8.37,-0.62692233,0.017164176,-0.058042422,0,Relax
77.625,-6.8125,-30.9375,-0.749694824,-0.245788574,0.117980957,0.603027344,-0.14,0.01,0.03,-1.17,5,8.34,-0.56495379,0.01939546,-0.0457494,0,Relax
77.1875,-6.6875,-31.1875,-0.751342773,-0.246948242,0.119384766,0.600219727,-0.3,-0.06,-0.1,-1.14,5.04,8.33,-0.509387598,0.012674028,-0.043642245,0,Relax
77,-6.625,-31.75,-0.751403809,-0.250671387,0.122375488,0.598022461,-0.33,-0.33,0.27,-1.13,5.12,8.28,-0.45687044,0.005253779,-0.034212452,0,Relax
77.0625,-6.625,-32.25,-0.75,-0.25378418,0.125061035,0.597839355,-0.13,0.09,0,-1.13,5.19,8.23,-0.392015772,-0.012509139,-0.028079322,0,Relax
77.4375,-6.8125,-31.9375,-0.748779297,-0.252441406,0.12298584,0.600402832,0,0.13,0,-1.16,5.15,8.26,-0.325195437,-0.012170411,-0.025598318,0,Relax
77.375,-6.8125,-31.8125,-0.749267578,-0.251708984,0.122253418,0.600219727,0.1,0,0.06,-1.16,5.13,8.27,-0.263359841,-0.004293479,-0.014363719,0,Relax
77.375,-6.6875,-31.6875,-0.749572754,-0.250305176,0.122680664,0.600402832,-0.07,-0.09,0.06,-1.14,5.12,8.28,-0.19930394,-0.008678178,-0.002495559,0,Relax
77.3125,-6.5,-31.6875,-0.749694824,-0.249511719,0.123657227,0.600341797,-0.03,-0.03,-0.16,-1.11,5.12,8.28,-0.142748439,-0.004931125,-0.011470018,0,Relax
77.1875,-6.375,-31.875,-0.750305176,-0.25,0.125244141,0.598999023,-0.03,0.43,-0.19,-1.09,5.15,8.27,-0.092211346,0.014100397,-0.014194705,0,Relax
72.3125,-6,-30.5,-0.777770996,-0.24395752,0.110717773,0.56854248,-1.98,6.76,-0.26,-1.03,4.95,8.39,-0.048106738,0.416039181,-0.119206136,7,DragLeft
52.9375,-2.9375,-22.6875,-0.877258301,-0.187866211,0.063781738,0.437072754,-2.05,0.94,-0.48,-0.51,3.77,9.03,-0.248052862,0.740287533,-0.15099862,7,DragLeft
32.875,0.375,-15.3125,-0.956298828,-0.120056152,0.039245605,0.263671875,-2.14,-2.23,-0.73,0.11,2.45,9.49,-0.372418417,0.583845054,-0.223614697,7,DragLeft
16.0625,1.875,-12.125,-0.985839844,-0.101867676,0.029785156,0.129699707,-2.02,-6.41,1.03,0.31,2.04,9.58,-0.474860421,0.122063521,-0.233863688,7,DragLeft
13.25,0.625,-10.1875,-0.989318848,-0.087890625,0.016052246,0.114990234,-1.11,-2.1,0.16,0.11,1.74,9.65,-0.520598542,-0.297216337,-0.180623042,7,DragLeft
21.4375,-0.3125,-7.25,-0.97845459,-0.064208984,0.009338379,0.195922852,-0.91,-3.07,-0.18,-0.06,1.26,9.72,-0.525136448,-0.496917833,-0.160605723,7,DragLeft
36.375,-1.25,-11.625,-0.944946289,-0.100036621,0.021057129,0.310852051,-2.09,0.75,-0.05,-0.24,2.01,9.59,-0.568684217,-0.548700577,-0.179254798,7,DragLeft
55.0625,-2.9375,-16.375,-0.877197266,-0.13848877,0.04284668,0.457641602,-2.24,2.27,-0.75,-0.54,2.89,9.35,-0.697114017,-0.46896411,-0.227390837,7,DragLeft
70.9375,-6.25,-20.875,-0.799682617,-0.179260254,0.059509277,0.570007324,-1.84,2.81,0.73,-1.1,3.58,9.05,-0.764392659,-0.207405469,-0.217237015,7,DragLeft
77.125,-7.3125,-24,-0.763122559,-0.202697754,0.077941895,0.608642578,0.06,1.93,-0.53,-1.24,4.01,8.85,-0.711210444,0.08014215,-0.232113122,7,DragLeft
78,-6.75,-25.9375,-0.755981445,-0.211791992,0.093200684,0.612304688,0.16,0.2,-0.08,-1.16,4.25,8.75,-0.557555455,0.181471083,-0.25439206,0,Relax
77.125,-5.875,-26.9375,-0.759216309,-0.214782715,0.103515625,0.605651855,0.12,0.22,0.28,-1,4.42,8.69,-0.431495684,0.201329798,-0.212119446,0,Relax
76,-4.875,-27.75,-0.764221191,-0.215515137,0.112609863,0.597412109,0.05,-0.21,-0.14,-0.83,4.55,8.64,-0.323636325,0.165075648,-0.188818158,0,Relax
75.5625,-4.5625,-28.3125,-0.765625,-0.218200684,0.11706543,0.59375,-0.02,-0.32,-0.18,-0.78,4.63,8.6,-0.229247362,0.116411877,-0.190771355,0,Relax
75.625,-4.9375,-28.6875,-0.764587402,-0.22265625,0.116333008,0.593566895,-0.16,-0.09,0.09,-0.84,4.69,8.56,-0.158528183,0.095144273,-0.169485315,0,Relax
75.875,-5.25,-28.875,-0.762756348,-0.225463867,0.115356445,0.595031738,-0.04,-0.19,0.24,-0.9,4.71,8.54,-0.077996929,0.073663217,-0.125349874,0,Relax
76.25,-5.3125,-29.0625,-0.760559082,-0.226318359,0.116760254,0.597229004,0,0,0.15,-0.9,4.74,8.53,0.012669916,0.058820061,-0.087813385,0,Relax
76.9375,-5.1875,-29.1875,-0.756713867,-0.226013184,0.119506836,0.60168457,-0.18,0.16,-0.06,-0.89,4.76,8.52,0.082392554,0.064489094,-0.065455384,0,Relax
77.25,-5.1875,-29.5,-0.754394531,-0.227661133,0.122131348,0.60345459,-0.03,0.05,-0.25,-0.88,4.81,8.49,0.144456346,0.056736392,-0.069036008,0,Relax
77.625,-5.3125,-29.8125,-0.752075195,-0.23046875,0.123291016,0.605041504,-0.05,0.13,-0.04,-0.91,4.86,8.46,0.218391572,0.052374058,-0.06330862,0,Relax
77.625,-5.5625,-29.9375,-0.751586914,-0.232543945,0.122192383,0.605041504,0.01,0.22,-0.05,-0.95,4.87,8.45,0.283913266,0.056340499,-0.044157381,0,Relax
77.4375,-5.75,-30,-0.752441406,-0.233764648,0.120788574,0.603820801,-0.07,0.11,-0.07,-0.98,4.88,8.44,0.346711001,0.061424795,-0.026459809,0,Relax
77.125,-6,-29.875,-0.754394531,-0.234741211,0.117797852,0.6015625,0,-0.15,0.06,-1.02,4.86,8.45,0.403693916,0.052905955,-0.000396363,0,Relax
77.0625,-6.25,-29.75,-0.754638672,-0.235412598,0.11541748,0.601501465,-0.07,-0.02,0.07,-1.06,4.84,8.45,0.449680043,0.048548226,0.03403351,0,Relax
77.25,-6.375,-29.75,-0.75378418,-0.23614502,0.114501953,0.602416992,0.03,0.03,0,-1.09,4.84,8.45,0.490145811,0.045219989,0.066161343,0,Relax
77.5,-6.4375,-29.9375,-0.752197266,-0.237304688,0.11529541,0.603820801,0.03,0.05,-0.03,-1.1,4.86,8.44,0.528256502,0.047202379,0.077654933,0,Relax
77.5625,-6.5,-29.9375,-0.751708984,-0.237670898,0.11517334,0.604309082,0,-0.1,0.09,-1.11,4.86,8.43,0.560306631,0.042854738,0.088067805,0,Relax
77.625,-6.5,-30.0625,-0.751037598,-0.238342285,0.116149902,0.604675293,-0.05,-0.02,0.01,-1.11,4.88,8.42,0.591666148,0.036618162,0.094302136,0,Relax
77.75,-6.4375,-30.25,-0.750244141,-0.238769531,0.117675781,0.605224609,-0.06,0.02,-0.04,-1.1,4.91,8.41,0.61574193,0.027540064,0.092453358,0,Relax
77.8125,-6.3125,-30.3125,-0.749938965,-0.238647461,0.11895752,0.60534668,0.04,0.03,-0.18,-1.08,4.92,8.41,0.634462863,0.018708588,0.078445869,0,Relax
77.8125,-6.3125,-30.3125,-0.749938965,-0.238708496,0.119018555,0.60534668,-0.04,0,0.03,-1.08,4.92,8.41,0.641916717,0.005383943,0.069201679,0,Relax
77.8125,-6.3125,-30.4375,-0.749755859,-0.239318848,0.119506836,0.605285645,-0.11,0.05,0.05,-1.08,4.93,8.4,0.645681778,-0.002891509,0.061853328,0,Relax
77.8125,-6.3125,-30.4375,-0.749633789,-0.239624023,0.119812012,0.605163574,-0.02,-0.05,-0.02,-1.08,4.94,8.39,0.642848188,-0.013341714,0.06091014,0,Relax
77.875,-6.3125,-30.5,-0.748962402,-0.240234375,0.120300293,0.605651855,-0.05,0.09,-0.01,-1.08,4.95,8.39,0.640693152,-0.015044546,0.067933002,0,Relax
77.9375,-6.375,-30.625,-0.748291016,-0.241210938,0.120910645,0.606018066,-0.01,-0.04,-0.01,-1.09,4.97,8.37,0.640669717,-0.016463036,0.075750121,0,Relax
78,-6.375,-30.8125,-0.747802734,-0.242248535,0.121704102,0.606079102,-0.05,0.05,0.07,-1.09,5,8.36,0.640461109,-0.017145269,0.084401618,0,Relax
78,-6.375,-30.875,-0.747680664,-0.242370605,0.121826172,0.606140137,0.01,0.04,0.07,-1.09,5,8.36,0.641326734,-0.016011002,0.096004108,0,Relax
78.0625,-6.3125,-30.875,-0.747619629,-0.24206543,0.122375488,0.606201172,0.04,0,0.12,-1.08,5,8.36,0.647791484,-0.018112486,0.106489607,0,Relax
78,-6.25,-30.8125,-0.74810791,-0.241149902,0.122497559,0.605957031,-0.05,0,0.06,-1.06,4.99,8.37,0.64920484,-0.017049804,0.110670742,0,Relax
77.875,-6.1875,-30.6875,-0.748962402,-0.240234375,0.122070313,0.60534668,0,-0.11,0.02,-1.05,4.97,8.38,0.649258993,-0.024118991,0.116336173,0,Relax
77.75,-6.125,-30.6875,-0.749511719,-0.239929199,0.122253418,0.604736328,-0.03,0.12,-0.02,-1.04,4.97,8.38,0.650814076,-0.022792089,0.119164163,0,Relax
77.5625,-6,-30.625,-0.750732422,-0.239318848,0.122375488,0.60345459,0.03,-0.02,-0.1,-1.02,4.96,8.39,0.64942344,-0.023983565,0.118637827,0,Relax
77.4375,-5.875,-30.625,-0.751464844,-0.238891602,0.122741699,0.602600098,-0.01,0.1,-0.08,-1.01,4.96,8.39,0.646883736,-0.027839193,0.123403025,0,Relax
77.375,-5.875,-30.625,-0.751647949,-0.238464355,0.123046875,0.602539063,-0.05,-0.12,-0.03,-1,4.96,8.39,0.642330258,-0.034378014,0.130086331,0,Relax
77.5,-5.8125,-30.6875,-0.751037598,-0.238464355,0.124023438,0.603027344,0.02,-0.04,-0.01,-0.99,4.97,8.38,0.642671318,-0.045144511,0.133616461,0,Relax
77.6875,-5.75,-30.75,-0.750061035,-0.238708496,0.124938965,0.604003906,0.03,-0.06,0,-0.99,4.99,8.38,0.642268948,-0.05076129,0.141880604,0,Relax
77.875,-5.625,-30.8125,-0.748962402,-0.23840332,0.126647949,0.605163574,0.02,-0.01,-0.04,-0.96,5,8.37,0.643732049,-0.055245151,0.144251347,0,Relax
78.0625,-5.625,-30.875,-0.747802734,-0.23828125,0.127319336,0.606445313,-0.01,-0.03,0.02,-0.96,5,8.37,0.644129569,-0.060670433,0.144472172,0,Relax
78.25,-5.6875,-30.9375,-0.746459961,-0.239013672,0.127990723,0.607727051,-0.05,0.02,-0.12,-0.97,5.02,8.36,0.643795107,-0.060264703,0.144658426,0,Relax
78.25,-5.75,-31,-0.746398926,-0.239562988,0.127807617,0.60760498,0,-0.04,0,-0.98,5.03,8.36,0.641535222,-0.05923918,0.1428035,0,Relax
78.1875,-5.8125,-31,-0.746582031,-0.240356445,0.127075195,0.607177734,0.05,-0.08,0.03,-1,5.03,8.35,0.639098744,-0.059697312,0.14808737,0,Relax
78.1875,-5.875,-31.125,-0.746398926,-0.241088867,0.127380371,0.607055664,-0.06,-0.02,-0.09,-1,5.04,8.34,0.633985115,-0.051478866,0.148008992,0,Relax
78.1875,-5.9375,-31.1875,-0.74621582,-0.242004395,0.127441406,0.606933594,0.01,-0.01,-0.05,-1.01,5.05,8.33,0.625629094,-0.043378717,0.147638514,0,Relax
78.25,-5.9375,-31.25,-0.745849609,-0.24230957,0.127624512,0.607177734,-0.02,-0.04,-0.04,-1.01,5.06,8.33,0.613975192,-0.037081981,0.147508414,0,Relax
78.3125,-6,-31.3125,-0.745483398,-0.242919922,0.127319336,0.60748291,0,-0.05,-0.07,-1.03,5.06,8.33,0.596799569,-0.040258465,0.142559561,0,Relax
78.3125,-6.125,-31.375,-0.745483398,-0.244262695,0.12677002,0.607116699,-0.1,-0.04,-0.04,-1.05,5.08,8.32,0.580974852,-0.046129652,0.136103972,0,Relax
78.1875,-6.3125,-31.4375,-0.745666504,-0.245727539,0.125915527,0.606445313,0.01,0.04,0,-1.08,5.09,8.31,0.565210917,-0.060323173,0.135746121,0,Relax
78.1875,-6.375,-31.5625,-0.745422363,-0.246887207,0.125793457,0.606262207,0,-0.04,0.04,-1.09,5.1,8.3,0.547313279,-0.074716924,0.140465674,0,Relax
78.25,-6.375,-31.6875,-0.744995117,-0.247375488,0.126708984,0.606445313,0,-0.08,0.1,-1.09,5.12,8.29,0.520279605,-0.082487499,0.147724336,0,Relax
78.3125,-6.1875,-31.6875,-0.744689941,-0.246337891,0.128051758,0.606872559,0.02,-0.03,0.05,-1.06,5.12,8.29,0.498120236,-0.0877417,0.152000741,0,Relax
78.375,-5.9375,-31.625,-0.744506836,-0.244689941,0.129699707,0.60748291,-0.03,-0.04,-0.1,-1.02,5.11,8.3,0.471446277,-0.084283135,0.141160169,0,Relax
78.4375,-5.9375,-31.625,-0.744506836,-0.24432373,0.129760742,0.60760498,0.02,-0.03,-0.16,-1.01,5.11,8.3,0.449575825,-0.082056877,0.122903753,0,Relax
78.375,-6,-31.625,-0.744628906,-0.244934082,0.12902832,0.60736084,0,-0.02,-0.03,-1.03,5.11,8.3,0.427563199,-0.080042343,0.114648274,0,Relax
78.3125,-6.1875,-31.625,-0.744812012,-0.246154785,0.127746582,0.606872559,-0.06,-0.06,0.02,-1.06,5.11,8.29,0.404269074,-0.079078815,0.112031387,0,Relax
77.875,-6.6875,-30.625,-0.748840332,-0.242797852,0.117858887,0.605285645,1.22,0.39,-0.02,-1.16,4.9,8.4,0.434842083,-0.066720821,0.116169544,3,ScrewIn
72.6875,-10.3125,-16.9375,-0.793273926,-0.171081543,0.013061523,0.58416748,0.7,-1.78,-0.49,-1.89,2.4,9.31,0.568341523,-0.062881041,0.036665873,3,ScrewIn
62.8125,-20.5,5.4375,-0.838684082,-0.054199219,-0.176086426,0.512512207,-1.31,-0.87,0.06,-3.63,-1.23,9.02,0.48782946,-0.180596003,0.041113229,3,ScrewIn
52.875,-32.25,28.75,-0.835205078,0.067749023,-0.353637695,0.415649414,-1.25,0.45,-0.39,-5.39,-4.23,7.01,0.328903123,-0.143627544,0.016983895,3,ScrewIn
45.125,-39.875,47.3125,-0.80480957,0.157287598,-0.464233398,0.334655762,0.27,-0.21,0.42,-6.34,-5.6,4.95,0.267649489,-0.129468703,0.066843427,3,ScrewIn
43.875,-41.6875,54.625,-0.784729004,0.186889648,-0.499145508,0.316467285,-0.02,1.19,0.42,-6.52,-5.99,4.19,0.269149258,-0.073063468,0.111505088,3,ScrewIn
43.25,-41.75,55.8125,-0.78302002,0.194763184,-0.502502441,0.310546875,-0.19,0.93,-0.08,-6.53,-6.05,4.1,0.234695684,0.024499285,0.139526701,3,ScrewIn
41.875,-41.6875,54.9375,-0.789245605,0.19708252,-0.496948242,0.302124023,0.07,0.46,-0.48,-6.52,-5.99,4.2,0.223578189,0.083046299,0.109428591,3,ScrewIn
39.875,-42,53.8125,-0.797058105,0.197753906,-0.491821289,0.289367676,-0.05,0.42,-0.28,-6.56,-5.88,4.29,0.211154582,0.114166247,0.071377392,3,ScrewIn
38.1875,-42.375,52.5625,-0.804016113,0.195678711,-0.487426758,0.278686523,-0.17,-0.28,0.06,-6.61,-5.74,4.39,0.195177432,0.133040528,0.061705798,3,ScrewIn
40.0625,-40.8125,46.5,-0.819030762,0.167236328,-0.460327148,0.29888916,0.1,-0.57,0.3,-6.41,-5.38,5.1,0.182534962,0.054064186,0.082856466,3,ScrewIn
50.8125,-35.6875,23.25,-0.843811035,0.020996094,-0.355895996,0.401062012,-0.37,-1.55,-0.68,-5.72,-3.14,7.31,0.170490759,-0.027884526,0.082443882,3,ScrewIn
65.3125,-27.125,-10.625,-0.814880371,-0.198791504,-0.15234375,0.522766113,0.7,0.77,-1.77,-4.47,1.61,8.57,0.166627632,0.061160113,-0.104746904,3,ScrewIn
74.1875,-23,-28.625,-0.758239746,-0.309143066,-0.024230957,0.573486328,-0.3,0.45,0.47,-3.83,4.32,7.92,0.180615656,0.176765285,-0.160898265,0,Relax
77.3125,-21.75,-33.9375,-0.734619141,-0.338439941,0.018249512,0.587768555,-0.51,0.57,0.77,-3.63,5.08,7.55,0.136728513,0.156382846,-0.064015408,0,Relax
79,-17.9375,-36.5625,-0.724365234,-0.337280273,0.065551758,0.597717285,0.06,1.48,-1.39,-3.02,5.56,7.49,0.051211396,0.171958251,-0.049720742,0,Relax
78.0625,-14.4375,-33.5625,-0.738342285,-0.301513672,0.075378418,0.598571777,0.95,-0.76,0.31,-2.44,5.25,7.91,0.12869669,0.164876822,-0.04504896,0,Relax
